Code,Customer,Postcode,Product,Transport / 1000,Annual Volume,lat,lon
B0017,CH Bambridge,IP25 6RB, Box005 Lid ,8.692307692,7500,52.573541,0.8492231
B0017,CH Bambridge,IP25 6RB, Box008 base ,48.33333333,10000,52.573541,0.8492231
B0017,CH Bambridge,IP25 6RB, Box008 lid ,48.33333333,10000,52.573541,0.8492231
B0017,CH Bambridge,IP25 6RB, Box056 base ,24.14529915,10000,52.573541,0.8492231
B0017,CH Bambridge,IP25 6RB, Box056 lid ,24.14529915,10000,52.573541,0.8492231
C0116,Clarke meat,HD1 4RR, BOX001/101/NPBH/1000G/1000P ,30,19000,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOX001/101/NPLH/1000G/1000P ,30,19000,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOX014/101/NPB/850G/1240P ,24.19354839,52100,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOX014/101/NPL/800G/1240P ,24.19354839,52100,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOX029/101/NPB/800G/1850P ,16.21621622,55500,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOX029/101/NPL/800G/1850P ,16.21621622,55500,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOXF501/101/DPB/950G/1800P ,16.66666667,500,53.6424,-1.79962
C0116,Clarke meat,HD1 4RR, BOXF501/101/DPL/750G/1800P ,16.66666667,500,53.6424,-1.79962
C0135,Colchester Oysters,CO5 8UN, 1/2 stone Base - Plain ,29.01785714,2000,51.8029701,0.989123
C0135,Colchester Oysters,CO5 8UN, 1/2 stone Lid - Plain ,29.01785714,2000,51.8029701,0.989123
C0135,Colchester Oysters,CO5 8UN, 1 stone Base - Plain ,36.11111111,5000,51.8029701,0.989123
C0135,Colchester Oysters,CO5 8UN, 1 stone Lid - Plain ,36.11111111,5000,51.8029701,0.989123
C0135,Colchester Oysters,CO5 8UN, 2 stone Base - Plain ,46.42857143,5000,51.8029701,0.989123
C0135,Colchester Oysters,CO5 8UN, 2 stone Lid - Plain ,46.42857143,5000,51.8029701,0.989123
C0233,Cranswick - Gourmet Bacon,LS25 6PL, BOX001/102/LPB/1000G/1120P ,37.94642857,23800,53.79274,-1.22117
C0233,Cranswick - Gourmet Bacon,LS25 6PL, BOX001/102/YPL/1000G/1120P ,37.94642857,24600,53.79274,-1.22117
C0233,Cranswick - Gourmet Bacon,LS25 6PL, BOX016/102/NPL/850G/2160P ,19.67592593,24600,53.79274,-1.22117
C0233,Cranswick - Gourmet Bacon,LS25 6PL, BOXS027/102/NPB/850G/1080P ,39.35185185,0,53.79274,-1.22117
C0194,Cranswick - Hull,HU9 5NF, BOX001/102/LPB/1000G/1120P ,15.88541667,168500,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX001/102/YPL/1000G/1120P ,15.88541667,1053800,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX001/102/YPL/C9999/03/1000G ,15.88541667,0,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX016/102/NPL/850G/2160P ,8.236882716,35100,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX016/102/NPL/C9999/04/850G ,16.47376543,169000,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX035/102/LPB/900G/1750P ,23.72222222,38600,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX035/102/NPL/C9999/01/1250G ,14.82638889,0,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX061/102/NPL/C9999/02/1000G ,15.88541667,1119000,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOX094/102/NPB/C9999/01/1250G ,11.86111111,0,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS027/102/LPB/900G/1080P ,16.47376543,40200,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS027/102/NPB/850G/1080P ,16.47376543,388800,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS027/102/YPL/900G/1080P ,16.47376543,0,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS034/102/NPB/1250G/800P(2) ,16.47376543,13400,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS034/102/NPL/C9999/03/1000G ,22.23958333,13400,53.74443,-0.28168
C0194,Cranswick - Hull,HU9 5NF, BOXS034/102/NPL/C9999/04/1000G ,21.96502058,23800,53.74443,-0.28168
C0193,Cranswick - Lazenby,HU7 0YW, BOX001/102/LPB/1000G/1120P ,15.88541667,0,53.77619,-0.33642
C0193,Cranswick - Lazenby,HU7 0YW, BOX001/102/YPL/1000G/1120P ,15.88541667,0,53.77619,-0.33642
C0193,Cranswick - Lazenby,HU7 0YW, BOX016/102/NPL/850G/2160P ,8.236882716,0,53.77619,-0.33642
C0193,Cranswick - Lazenby,HU7 0YW, BOXS027/102/NPB/850G/1080P ,16.47376543,346100,53.77619,-0.33642
C0193,Cranswick - Lazenby,HU7 0YW, BOXS034/102/NPL/C9999/03/1000G ,23.72222222,47000,53.77619,-0.33642
C0193,Cranswick - Lazenby,HU7 0YW, BOXS034/102/NPL/C9999/04/1000G ,14.82638889,300200,53.77619,-0.33642
C0196,Cranswick - Norfolk,CB8 7NR, BOX001/102/LPB/1000G/1120P ,12.61160714,58300,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOX001/102/YPL/1000G/1120P ,12.61160714,25800,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOX001/102/YPL/C9999/04/1000G ,12.61160714,685500,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOX016/102/NPL/850G/2160P ,6.539351852,59400,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOX061/102/NPL/C9999/01/1000G ,12.61160714,0,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOX061/102/NPO/C9999/01/850G ,12.61160714,0,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOXS027/102/NPB/850G/1080P ,13.0787037,211900,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOXS034/102/NPB/1250G/800P(2) ,17.65625,71900,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, BOXS034/102/NPL/C9999/04/1000G ,17.4382716,715300,52.2927186,0.3889578
C0196,Cranswick - Norfolk,CB8 7NR, Layer pad with die cut whole ,29.23076923,0,52.2927186,0.3889578
D0019,Dalziel Exeter,RG19 6HN, Box016 101 Base ,49.15824916,4090,51.37498,-1.28387
D0019,Dalziel Exeter,RG19 6HN, Box016 101 Lid ,49.15824916,2070,51.37498,-1.28387
D0019,Dalziel Exeter,RG19 6HN, Box F501 base ,40.55555556,2070,51.37498,-1.28387
D0019,Dalziel Exeter,RG19 6HN, BoxF501 Lid ,40.55555556,2500,51.37498,-1.28387
D0019,Dalziel Exeter,RG19 6HN, BoxF502 Base ,52.14285714,2500,51.37498,-1.28387
D0019,Dalziel Exeter,RG19 6HN, BoxF502 Lid ,52.14285714,10300,51.37498,-1.28387
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/03/1000G ,133.3333333,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/14/1000G ,133.3333333,15800,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/23/1000G ,133.3333333,5600,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/26/1000G ,133.3333333,15000,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/29/1000G ,133.3333333,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/101/NPL/D9999/35/1000G ,133.3333333,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/102/LPB/1000G/1120P ,89.28571429,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX001/102/YPL/1000G/1120P ,87.5,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX016/101/YPL/D9999/05/900G ,88.88888889,11900,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX016/101/YPL/D9999/07/900G ,88.88888889,0,,
D0193,Dawn Dunbia - Ballyhaunis,F35 D882, BOX016/102/YPL/D9999/03/900G ,88.88888889,0,,
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/15/1000G           ,27.33333333,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX070/102/YPL/1100G/500P ,41,6000,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX070/102/YPB/1100G/500P ,41,8000,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/102/LPB/1250G/1000P ,20.5,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/102/DWBH/1000G/540P ,37.96296296,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/YPL/D9999/03/950G ,27.33333333,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/01/1000G ,27.33333333,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/37/1000G ,27.33333333,3500,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/30/1000G ,27.33333333,10500,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/16/950G ,27.33333333,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/22/1000G ,27.33333333,1000,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX076/102/YPL/950G/1000P ,20.5,8000,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX076/102/YPB/950G/1000P ,20.5,15000,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/12/1000G ,27.33333333,2250,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/101/NPL/D9999/23/1000G ,27.33333333,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX001/102/YPL/1000G/1000P ,18.30357143,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX078/102/YPL/950G/1200P ,17.08333333,20500,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX078/102/YPB/950G/1200P ,17.08333333,22500,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX016/102/YPL/950G/1125P ,18.22222222,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX016/102/YPB/1000G/1125P ,18.22222222,0,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX054/102/NPL/GENPRT/01/800G ,14.23611111,10400,52.12956,-0.4117199
D9999,Dawn Dunbia - Cardington,MK44 3SB, BOX054/102/NPB/900G/1440P ,14.23611111,3500,52.12956,-0.4117199
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/15/1000G           ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX070/102/YPL/1100G/500P ,96.66666667,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX070/102/YPB/1100G/500P ,96.66666667,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/102/LPB/1250G/1000P ,48.33333333,164000,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/102/DWBH/1000G/540P ,89.50617284,51300,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX076/102/NPL/D9999/01/915G ,48.33333333,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/35/1000G ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX076/102/YPB/950G/1000P ,48.33333333,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX085/102/YPL/1200G/1120P ,43.1547619,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX076/102/YPL/950G/1000P ,48.33333333,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/16/950G ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/22/1000G ,64.44444444,5000,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/23/1000G ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/38/1000G ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/30/1000G ,64.44444444,1400,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX085/102/YPB/1200G/1120P ,43.1547619,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/102/YPL/1000G/1000P ,48.33333333,12000,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX001/101/NPL/D9999/11/950G ,64.44444444,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX061/101/YPL/D9999/09/950G ,42.96296296,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX016/102/YPL/950G/1125P ,42.96296296,10125,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX054/102/NPL/GENPRT/01/800G ,30.09259259,0,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX016/102/YPB/1000G/1125P ,42.96296296,11250,54.06014,-0.25667
D9999,Dawn Dunbia - Carnaby,YO15 3QY, BOX054/102/NPB/900G/1440P ,33.56481481,0,54.06014,-0.25667
D0193,Dawn Dunbia - Carrolls Cross,X42 TW64, BOX016/101/YPL/D9999/04/915G ,88.88888889,5600,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX001/101/NPL/D9999/32/1000G ,133.3333333,0,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX001/101/NPL/D9999/39/1000G ,133.3333333,4600,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX016/102/YPL/D9999/08/900G ,88.88888889,4500,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX070/102/YPB/1100G/500P ,200,3500,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX070/102/YPL/1100G/500P ,200,3500,,
D0193,Dawn Dunbia - Charleville,P56 X772, BOX085/101/YPL/D9999/03/900G ,83.33333333,6500,,
D9999,Dawn Dunbia - Crosshands,SA14 6RF, BOX027/102/YPO/1000G/960P ,72.65625,23800,51.79086,-4.07871
D9999,Dawn Dunbia - Crosshands,SA14 6RF, BOX001/102/YPL/1000G/1120P ,62.27678571,25160,51.79086,-4.07871
D9999,Dawn Dunbia - Crosshands,SA14 6RF, BOX001/102/LPB/1000G/1120P ,62.27678571,25160,51.79086,-4.07871
D9999,Dawn Dunbia - Crosshands,SA14 6RF, BOX052/102/NPL/850G/1500P ,46.5,3000,51.79086,-4.07871
D9999,Dawn Dunbia - Crosshands,SA14 6RF, BOX014/102/NPB/950G/1500P ,46.5,1500,51.79086,-4.07871
D9999,Dawn Dunbia - Cumbria,LA12 0LT, BOX001/101/NPL/D9999/15/1000G           ,114,0,54.17305,-3.1530999
D9999,Dawn Dunbia - Cumbria,LA12 0LT, BOX001/102/LPB/1250G/1000P ,85.5,28000,54.17305,-3.1530999
D9999,Dawn Dunbia - Cumbria,LA12 0LT, BOX001/102/YPL/1000G/1000P ,85.5,26000,54.17305,-3.1530999
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/101/NPL/D9999/15/1000G           ,97.33333333,0,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/102/DWBH/1000G/540P ,135.1851852,22650,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/102/LPB/1250G/1000P ,73,49000,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/101/NPL/D9999/12/1000G ,97.33333333,0,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/101/NPL/D9999/04/1000G ,97.33333333,750,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX001/102/YPL/1000G/1000P ,73,45000,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX016/102/YPL/950G/1125P ,64.88888889,2250,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX016/102/YPB/1000G/1125P ,64.88888889,2250,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX054/102/NPL/GENPRT/01/800G ,50.69444444,0,50.82293,-4.07629
D9999,Dawn Dunbia - Devon,EX20 3HT, BOX054/102/NPB/900G/1440P ,50.69444444,0,50.82293,-4.07629
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/101/NPL/D9999/01/1000G ,133.3333333,0,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/101/NPL/D9999/04/1000G ,133.3333333,0,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/101/NPL/D9999/15/1000G           ,133.3333333,0,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/101/NPL/D9999/16/950G ,133.3333333,0,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/102/DWBH/1000G/540P ,185.1851852,1000,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/102/NPB/1250G/600P ,166.6666667,75500,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX001/102/NPL/1250G/600P ,166.6666667,0,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX016/102/YPB/1000G/1125P ,88.88888889,36500,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX016/102/YPL/950G/1125P ,88.88888889,10100,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX027/102/YPO/1000G/960P ,104.1666667,6700,,
D9999,Dawn Dunbia - Dungannon,BT70 21NJ, BOX076/102/YPB/950G/1000P ,100,4000,,
D0193,Dawn Dunbia - Grannagh,X91 HRR3, BOX016/102/YPL/D9999/06/900G ,88.88888889,0,,
D0193,Dawn Dunbia - Grannagh,X91 HRR3, BOX085/102/YPB/1200G/1120P ,87.5,0,,
D0193,Dawn Dunbia - Grannagh,X91 HRR3, BOX085/102/YPL/1200G/1120P ,89.28571429,0,,
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/101/NPL/D9999/15/1000G           ,87.2,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX070/102/YPL/1100G/500P ,130.8,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX070/102/YPB/1100G/500P ,130.8,1500,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/102/LPB/1250G/1000P ,65.4,156000,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/101/YPL/D9999/04/950G ,87.2,2250,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX027/102/YPO/1000G/960P ,68.125,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/101/NPL/D9999/12/1000G ,87.2,2900,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX076/102/YPL/950G/1000P ,65.4,4000,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX085/102/YPL/1200G/1120P ,58.39285714,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX076/102/YPB/950G/1000P ,65.4,4000,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/101/NPL/D9999/16/950G ,87.2,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX085/102/YPB/1200G/1120P ,58.39285714,0,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/101/NPL/D9999/02/1000G ,87.2,4500,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX001/102/YPL/1000G/1000P ,65.4,150000,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX054/102/NPL/GENPRT/01/800G ,45.41666667,5750,55.63362,-4.77212
D9999,Dawn Dunbia - Highland Meat,KA21 5JQ, BOX054/102/NPB/900G/1440P ,45.41666667,5750,55.63362,-4.77212
D9999,Dawn Dunbia - Jasper,PL15 7JL, BOX001/102/LPB/1250G/1000P ,66,14000,50.61076,-4.42106
D9999,Dawn Dunbia - Jasper,PL15 7JL, BOX001/102/YPL/1000G/1000P ,66,14000,50.61076,-4.42106
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/NPL/D9999/15/1000G           ,93,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX050/102/NPB/1200G/552P ,126.3586957,15500,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/102/LPB/1250G/1000P ,69.75,75000,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/102/DWB/1000G/600P ,116.25,118320,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/YPL/D9999/04/950G ,93,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/YPL/D9999/03/950G ,93,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX076/102/NPL/D9999/01/915G ,69.75,43350,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX050/102/YPB/1000G/1000P ,69.75,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX076/102/YPB/950G/1000P ,69.75,40000,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/NPL/D9999/04/1000G ,93,5250,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/102/YPL/1000G/1000P ,69.75,150000,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/NPL/D9999/16/950G ,93,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX001/101/NPL/D9999/11/950G ,93,18900,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX061/101/YPL/D9999/08/950G ,62,6250,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX061/102/YPL/D9999/04/950G ,62,4500,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX061/102/YPL/D9999/09/950G ,62,45000,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX061/102/YPL/D9999/10/950G ,62,5625,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX016/102/YPL/950G/1125P ,62,49500,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX054/102/NPL/GENPRT/01/800G ,48.4375,0,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX016/102/YPB/1000G/1125P ,62,3240,52.07983,-4.1465
D9999,Dawn Dunbia - Llanybydder,SA40 9QE, BOX054/102/NPB/900G/1440P ,48.4375,0,52.07983,-4.1465
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/101/NPL/D9999/15/1000G           ,67,0,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/102/DWBH/1000G/540P ,93.05555556,540,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/101/YPL/D9999/03/950G ,67,0,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX027/102/YPO/1000G/960P ,52.34375,16320,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/101/NPL/D9999/12/1000G ,67,0,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/101/NPL/D9999/16/950G ,67,0,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/101/NPL/D9999/04/1000G ,67,0,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/102/YPL/1000G/1120P ,44.86607143,71680,53.7165118,-2.653044867
D9999,Dawn Dunbia - Preston,PR5 6AJ, BOX001/102/LPB/1000G/1120P ,44.86607143,70560,53.7165118,-2.653044867
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/NPL/D9999/15/1000G           ,50.13,0,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/102/DWBH/1000G/540P ,69.63,2700,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/102/LPB/1250G/1000P ,37.6,399000,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/NPL/D9999/01/1000G ,50.13333333,0,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/NPL/D9999/12/1000G ,50.13333333,4100,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/NPL/D9999/16/950G ,50.13333333,0,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/YPL/D9999/04/950G ,50.13,59250,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/YPL/D9999/03/950G ,50.13,0,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX008/102/YPL/1000G/1000P ,37.6,0,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX027/102/YPO/1000G/960P ,39.16666667,9600,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX050/102/YPB/1000G/1000P ,37.6,14250,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/101/NPL/D9999/04/1000G ,50.13333333,59250,53.92012,-2.30852
D9999,Dawn Dunbia - Sawley,BB7 4LH, BOX001/102/YPL/1000G/1000P ,33.57,411000,53.92012,-2.30852
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX001/101/NPL/D9999/15/1000G           ,93,0,50.5742199,-4.33408
D9999,Dawn Dunbia - Treburley,PL15 9PU, BOX070/102/YPL/1100G/500P ,139.5,1000,50.5742199,-4.33408
